PlantID,DESCRIPTION,Country,Genotype,Species,POT_BARCODE,Subpop,Varietal_Group,ExperimentID,PlantCreatedOn..Day.Month.Year.,CreatedOn..Day.Month.Year.,Jday,PlantAge,SideAverageCenterOfMassDistance,SideAverageCenterOfMassX,SideAverageCenterOfMassY,SideAverageConvexHull,SideAverageHeight,SideAverageHue,SideAverageRoundness,SideAverageSaturation,SideAverageSurface,SideAverageValue,TopAverageHue,TopAverageSaturation,TopAverageValue,TopCenterOfMassDistance,TopCenterOfMassX,TopCenterOfMassY,TopConvexHull,TopPlantSurface,TopRoundness,TopSurface
200430,NSFTV638_TRJ_Guinea_Moroberekan,Guinea,Moroberekan,Rice,200430,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1310.43330080907,483.60696436844,503.783249949516,301589.419397957,890.199074011657,123.230258183553,13.2770416628037,25.5442074666851,93028.7817590838,37.3888582551035,74.8777087674055,50.1766402215099,39.0591799064701,509.66574922399,510.385537420508,689.210622836257,451274.627727342,98116.2194999099,6.62837302734259,98116.2194999099
200430,NSFTV638_TRJ_Guinea_Moroberekan,Guinea,Moroberekan,Rice,200430,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1310.89452018814,481.428471626749,503.272225166872,311172.508396497,875.989256925368,124.359837773904,11.8272208712242,25.6495803546253,94410.3024130245,36.897157043425,75.719651572282,49.3695598349737,38.398334271924,513.886172547214,514.466140020541,684.844574272567,441147.392826071,104705.73484845,6.23507154493307,104705.73484845
200430,NSFTV638_TRJ_Guinea_Moroberekan,Guinea,Moroberekan,Rice,200430,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1311.39741327964,480.985765002844,501.81261474775,310053.530461179,873.427623577356,125.765267106057,12.2817023981066,24.7133674767864,95195.5432391007,36.9787418590445,75.3132908088894,50.0633013275211,37.1430816063457,502.327593930484,514.753751166181,696.414426763382,442012.975895498,100104.978003815,7.3823102833486,100104.978003815
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/8/20,20129,15,1254,486,634,5123,497,199,43,9,1532,52,36,2,96,556,288,644,47103,6547,16,6547
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/11/20,20132,18,1265,486,609,13332,576,194,24,9,3040,52,35,7,90,558,310,641,59715,7509,13,7509
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/13/20,20134,20,1273,486,590,22255,602,196,16,10,4569,51,50,41,45,572,465,628,7812,1558,29,1558
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/15/20,20136,22,1283,486,568,45387,704,186,12,10,7603,50,55,41,44,569,474,631,21511,3046,24,3046
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/18/20,20139,25,1295,485,539,82524,763,178,11,11,12659,48,67,39,40,567,466,633,59773,6915,12,6915
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/20/20,20141,27,1303,485,522,120605,828,180,10,11,17871,47,74,38,38,571,470,629,106968,10119,9,10119
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/22/20,20143,29,1309,484,508,167531,837,174,10,13,24383,45,74,36,40,487,513,712,157823,17650,9,17650
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/27/20,20148,34,1318,483,487,307664,956,168,6,14,49262,42,85,34,36,460,535,740,376417,42766,6,42766
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,5/29/20,20150,36,1323,484,476,364096,1010,163,7,15,63385,40,84,36,35,477,526,723,438186,57255,6,57255
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/1/20,20153,39,1328,482,463,432654,1015,159,6,15,83944,39,84,36,37,503,499,696,514097,82404,5,82404
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/3/20,20155,41,1330,482,459,443789,1017,153,5,16,92434,39,83,36,37,501,496,699,523946,91341,5,91341
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/5/20,20157,43,1329.42530076685,485.020497589782,459.9465926712,462590.614596587,1040.86351911416,152.933668794055,6.5525117293313,16.202617537061,99465.740560556,38.9032258064516,82.7828694364516,35.8473418409258,40.4140927826137,495.971572461684,464.025417300102,703.901798576559,522653.195094232,82537.4558549535,4.23035684635564,82537.4558549535
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/8/20,20160,46,1328.22380586455,485.303962001391,463.989816590349,467176.65581604,1025.97198854229,154.871895281736,6.28652094816877,16.0350885179361,103634.581489412,38.3158425886432,82.4051241243831,38.2916726803704,43.1650644944646,499.252459943513,491.9771360946,701.105195573995,593660.830731393,77837.427831266,4.53420748983422,77837.427831266
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/10/20,20162,48,1328.05635483561,484.402968932581,463.979586285976,471351.774049517,1021.62640673235,155.137039913745,6.57166276812275,15.2838161343999,106053.77441816,38.3916076466668,83.1330072860212,39.9667994685139,42.7367670106975,502.143938408877,469.55434743449,697.943459746626,556847.551534122,68276.2413623238,5.41693416867213,68276.2413623238
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/12/20,20164,50,1327.74390598734,485.159497377433,464.784725509241,476706.259351738,1017.79450977542,155.876522674758,6.5824233432041,15.186375348331,106734.410227405,38.5393171810806,83.2610801809917,39.4718481384299,44.7593320936256,505.665777782301,470.54385034515,692.969813425615,613228.190005008,75739.1350443508,5.40157955216838,75739.1350443508
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/15/20,20167,53,1325.83836480943,485.520052640288,468.818962267681,492694.280573957,1018.31462617432,157.696157891713,6.66722445652263,14.4243825863099,108263.728786328,38.5680275885891,86.5489052084534,37.9428330124527,43.0719715702963,484.468100279895,476.426439581813,715.642349905487,641504.735127659,89899.9718323752,4.40247801746872,89899.9718323752
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/17/20,20169,55,1324.40589254203,486.868433318185,472.464323248043,501331.734105082,1014.8763243984,158.576990395078,6.40978670620411,13.5863003875407,109023.791395367,38.7234122179358,85.0180983927553,37.7601134343158,39.28923313418,485.941043410454,491.58362770936,714.498878943461,630440.904943117,93856.3680125419,3.90955880255561,93856.3680125419
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1322.86141292994,485.755308990559,476.481069646986,512582.710197466,1013.15698945933,159.806914961536,6.13980551177552,13.3991355554788,109542.83181236,38.3573451187105,82.9688732168998,38.2420417316686,39.0591799064701,501.10808725713,480.280489490245,699.178635971792,654118.192134973,96690.0696283722,3.983070301877,96690.0696283722
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1321.58935770867,484.98490010999,477.640523561188,523824.754723832,1014.48371234433,160.128599860979,6.25533016196811,13.303041274617,110187.367516527,38.8702810928785,82.167596682467,40.3036043257196,38.398334271924,522.290799924452,477.145875791794,676.45727679263,654560.731301569,104624.602270122,3.26821207103983,104624.602270122
200431,NSFTV165_TRJ_Indonesia_Trembese,Indonesia,Trembese,Rice,200431,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1321.88719693786,484.705833837407,478.244759796943,524925.337314504,1011.8919487466,158.43364142914,6.58923227686241,13.2220524084012,110121.925966705,39.8624473232293,79.3081049257611,40.2997476368943,38.9253167079878,519.393958151785,481.283056155936,679.457003755504,677291.871473235,97706.7529773517,2.96606738026282,97706.7529773517
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/8/20,20129,15,1248,486,648,4567,449,165,65,9,1266,49,0,0,0,0,0,0,0,0,0,0
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/11/20,20132,18,1252,486,640,10645,505,148,43,11,2643,48,58,55,46,503,489,697,2765,892,87,892
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/13/20,20134,20,1264,487,611,17822,602,154,32,10,4792,47,52,50,45,519,488,681,6844,1772,35,1772
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/15/20,20136,22,1268,487,601,37705,579,151,23,12,7282,47,65,53,43,530,481,669,35178,5137,26,5137
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/18/20,20139,25,1278,486,580,71405,652,142,21,14,13756,45,69,50,42,526,489,673,83396,10523,13,10523
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/20/20,20141,27,1285,486,564,95154,661,147,19,14,19846,44,72,48,40,530,505,670,120263,17211,18,17211
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/22/20,20143,29,1292,485,546,130523,752,143,19,16,29574,42,73,49,38,540,499,660,152591,26972,8,26972
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/27/20,20148,34,1303,484,521,217087,780,141,15,19,57536,38,80,47,36,554,498,646,302034,63861,8,63861
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,5/29/20,20150,36,1310,485,505,253239,838,137,19,21,73036,37,80,46,36,554,501,645,357454,82850,9,82850
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/1/20,20153,39,1317,484,489,289792,870,128,18,23,90378,35,80,45,37,546,493,654,385999,99276,9,99276
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/3/20,20155,41,1320,485,482,306191,907,122,16,24,97445,36,78,47,37,545,499,655,392819,104025,11,104025
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/5/20,20157,43,1319.76442182519,482.565993533168,483.070948776105,310114.325416511,912.038489207754,123.761056664116,17.3277681226468,25.35975231246,98163.0269404544,35.9032258064516,79.7138070590573,45.6564010317656,37.097588502579,541.198386277985,499.365302743376,659.015170144486,417425.873397839,120935.068461813,7.11097775661712,120935.068461813
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/8/20,20160,46,1319.64065159324,483.630641948323,483.255233330368,314680.599695381,921.626500266085,124.320252165082,18.4828011011984,25.4381502104777,98916.6523820128,36.4210517608419,78.0617469583383,45.8079190246441,36.5662537078555,545.599716677892,497.830157790917,654.911819105911,401735.581918855,118131.163054917,7.26254028340428,118131.163054917
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/10/20,20162,48,1320.52577814401,483.442652171791,481.058863088903,317129.93429603,922.381149600223,125.049229709375,18.6101496228728,25.0563476495073,100462.363756889,36.4516129032258,78.425774345318,45.6821286283735,36.4464048873041,547.380248384473,496.393317198366,652.778606744678,420608.863543191,127122.002065354,8.21556653969481,127122.002065354
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/12/20,20164,50,1320.442782142,482.434751072868,481.431980893568,316061.646687007,921.902269705233,123.997191838685,17.2558441525595,25.3746067148203,100539.946002417,35.8796391284711,78.0688590260487,46.7186542420941,37.7551364640354,537.041482591878,504.252971266349,663.224796133054,397639.088654281,121423.200718104,9.22962662267186,121423.200718104
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/15/20,20167,53,1320.35869999082,483.488006016033,481.895837000041,320307.186914451,922.987391870868,122.922547079122,16.6762877323466,25.2981481792856,101965.273075196,35.8717732634002,77.3821625333961,46.1430358325987,38.4108219492829,538.99806668363,490.997346087744,661.176031857288,402682.329877378,119996.315176346,6.1398081534365,119996.315176346
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/17/20,20169,55,1319.72972669994,483.514331351935,483.143886473927,318713.565939702,923.940987420334,123.042292848817,15.6511843995462,25.1782792612566,102272.039903155,35.9434472670407,77.1683038741426,45.967412244,37.4372852765453,543.533507428897,495.494286323568,656.883789843549,401374.475194486,119801.123334037,6.47490115326449,119801.123334037
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/19/20,20171,57,1320.29007938769,483.60696436844,481.445102429264,314678.296252459,928.257476412127,123.230258183553,15.8260545738852,24.6099711658231,102209.511815085,36.4203713914966,78.4737818560696,46.1984407248962,37.1338496616227,538.191289113523,494.678555891675,662.154587182663,408813.658448017,115453.422127675,6.33445050229086,115453.422127675
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/22/20,20174,60,1319.87818370539,483.79942394891,482.601498065514,309564.851666999,933.365531313223,120.782961565196,16.3860405424337,25.6495803546253,100784.360739579,35.9105950186982,75.719651572282,47.858567250098,38.398334271924,529.014501826243,500.310177726878,671.424898304668,370983.302408964,110888.03731704,7.55367575555229,110888.03731704
200432,NSFTV8_TRJ_Philippines_Asse Y Pung,Philippines,Asse Y Pung,Rice,200432,tropical japonica,JAPONICA,203,3/12/20,6/24/20,20176,62,1319.7018253424,483.465810892553,482.453305323873,308950.451546536,935.188689480183,120.000259872572,15.9041833843528,25.862498983625,99884.5275748267,36.0175067043163,75.3132908088894,50.0633013275211,38.9253167079878,539.873595217347,491.993678559215,660.803838446839,407649.815784419,108411.088552458,6.02346631316836,108411.088552458
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/8/20,20129,15,1237,486,674,2696,408,171,85,10,1188,46,35,2,96,558,288,642,46574,6609,21,6609
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/11/20,20132,18,1246,486,653,5786,477,162,54,11,2339,45,36,6,90,557,306,642,60059,7367,15,7367
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/13/20,20134,20,1255,486,633,12729,523,167,36,11,3835,45,55,43,42,534,473,665,4229,1395,72,1395
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/15/20,20136,22,1261,486,619,19829,552,163,28,12,5891,43,62,44,40,531,460,668,7741,2265,62,2265
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/18/20,20139,25,1272,485,593,37730,642,155,27,14,10369,42,61,44,39,551,480,649,19030,4734,30,4734
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/20/20,20141,27,1276,485,583,46904,649,156,19,14,14586,41,64,43,38,557,484,643,27656,7247,27,7247
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/22/20,20143,29,1284,485,566,72014,719,151,21,16,20858,39,70,41,37,557,480,643,51160,11555,19,11555
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/27/20,20148,34,1297,485,535,144510,798,148,17,18,42584,36,81,38,36,553,480,647,163818,30464,13,30464
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,5/29/20,20150,36,1301,484,526,167226,827,147,18,20,53430,35,82,38,35,555,493,644,209256,40781,14,40781
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,6/1/20,20153,39,1308,485,510,205993,847,142,15,20,70094,34,82,37,35,569,503,631,291954,56425,7,56425
200433,NSFTV628_TRJ_United States_Jefferson,United States,Jefferson,Rice,200433,tropical japonica,JAPONICA,203,3/12/20,6/3/20,20155,41,1310,483,506,223655,877,135,15,21,75518,34,82,38,36,579,501,621,303178,64521,7,64521
